steamid,appid,playtime_minutes
76561198064411172,3133020,0
76561198064411172,3146520,4129
76561198064411172,3164500,2423
76561198064411172,3167550,7
76561198064411172,3173130,0
76561198064411172,3191030,73
76561198064411172,3240220,714
76561198064411172,3244220,45
76561198064411172,3259470,18
76561198064411172,3281410,2
76561198064411172,3282700,17
76561198064411172,3314790,210
76561198064411172,3339880,0
76561198064411172,3343160,0
76561198064411172,3364070,0
76561198064411172,3384190,133
76561198064411172,3416070,13551
76561198064411172,3419520,89
76561198064411172,3454650,1489
76561198064411172,3477300,2
76561198064411172,3483740,35
76561198064411172,3491280,0
76561198064411172,3527290,0
76561198064411172,3595010,0
76561198064411172,3654560,313
76561198064411172,3681010,0
76561198064411172,3716600,0
76561198064411172,3717340,0
76561198064411172,3764200,0
76561198064411172,3769130,392
76561198064411172,3925760,46
76561198064411172,3929760,246
76561198064411172,4164420,0
76561198983568971,10,74
76561198983568971,20,94
76561198983568971,30,0
76561198983568971,40,0
76561198983568971,50,84
76561198983568971,60,0
76561198983568971,70,1646
76561198983568971,80,8
76561198983568971,100,0
76561198983568971,130,81
76561198983568971,220,4432
76561198983568971,240,352
76561198983568971,280,27
76561198983568971,300,13
76561198983568971,320,7
76561198983568971,360,1
76561198983568971,400,554
76561198983568971,440,204100
76561198983568971,500,925
76561198983568971,550,17510
76561198983568971,620,547
76561198983568971,730,80826
76561198983568971,1250,36
76561198983568971,3590,2495
76561198983568971,4000,16122
76561198983568971,12210,2373
76561198983568971,34270,15
76561198983568971,43110,27
76561198983568971,43160,276
76561198983568971,65790,0
76561198983568971,204450,281
76561198983568971,220700,0
76561198983568971,226620,0
76561198983568971,231430,0
76561198983568971,232090,0
76561198983568971,246900,324
76561198983568971,250900,12199
76561198983568971,255520,0
76561198983568971,265210,0
76561198983568971,271590,48460
76561198983568971,283270,0
76561198983568971,286690,72
76561198983568971,322330,880
76561198983568971,346110,0
76561198983568971,351510,0
76561198983568971,359550,40242
76561198983568971,362890,3688
76561198983568971,363890,1972
76561198983568971,383270,0
76561198983568971,391540,470
76561198983568971,407530,0
76561198983568971,424840,225
76561198983568971,431960,2448
76561198983568971,443910,0
76561198983568971,464920,0
76561198983568971,475150,0
76561198983568971,475550,0
76561198983568971,489520,0
76561198983568971,489630,0
76561198983568971,527710,0
76561198983568971,537800,7
76561198983568971,546560,751
76561198983568971,552500,0
76561198983568971,578080,1250
76561198983568971,590830,135
76561198983568971,613900,0
76561198983568971,623990,105
76561198983568971,640890,0
76561198983568971,646270,1426
76561198983568971,681280,48
76561198983568971,699920,0
76561198983568971,863550,17
76561198983568971,883710,602
76561198983568971,945360,3194
76561198983568971,993090,49
76561198983568971,1012880,1954
76561198983568971,1022310,0
76561198983568971,1091500,12591
76561198983568971,1097150,2074
76561198983568971,1134700,0
76561198983568971,1141650,29
76561198983568971,1144200,78
76561198983568971,1174180,1909
76561198983568971,1176710,0
76561198983568971,1180660,0
76561198983568971,1200580,0
76561198983568971,1235140,809
76561198983568971,1238860,189
76561198983568971,1262240,4546
76561198983568971,1422450,30
76561198983568971,1455900,0
76561198983568971,1517290,3080
76561198983568971,1551360,635
76561198983568971,1659040,0
76561198983568971,1671210,1159
76561198983568971,1755300,0
76561198983568971,1922560,8623
76561198983568971,1938090,33640
76561198983568971,1966720,1307
76561198983568971,2000950,1209
76561198983568971,2050650,5726
76561198983568971,2149010,0
76561198983568971,2199970,120
76561198983568971,2231450,14634
76561198983568971,2543510,0
76561198983568971,2623090,0
76561198983568971,2796010,0
76561198983568971,2807960,7135
76561198983568971,2835570,233
76561198983568971,2881650,223
76561198983568971,3240220,13075
76561198035441627,70,0
76561198035441627,220,0
76561198035441627,320,0
76561198035441627,360,0
76561198035441627,400,0
76561198035441627,440,166190
76561198035441627,550,5183
76561198035441627,620,540
76561198035441627,1250,758
76561198035441627,2400,8
76561198035441627,2420,0
76561198035441627,2430,0
76561198035441627,7510,0
76561198035441627,7520,88
76561198035441627,7530,176
76561198035441627,8930,0
76561198035441627,9480,0
76561198035441627,12120,0
76561198035441627,12210,0
76561198035441627,12250,0
76561198035441627,12750,0
76561198035441627,15700,0
76561198035441627,20900,0
76561198035441627,20920,0
76561198035441627,22370,11
76561198035441627,22380,15
76561198035441627,24010,66
76561198035441627,24240,550
76561198035441627,29900,0
76561198035441627,31280,41
76561198035441627,34270,0
76561198035441627,35420,0
76561198035441627,35450,53
76561198035441627,35720,26
76561198035441627,40800,0
76561198035441627,40990,0
76561198035441627,41070,1138
76561198035441627,42910,43
76561198035441627,43110,0
76561198035441627,43160,0
76561198035441627,44350,0
76561198035441627,45000,0
76561198035441627,46500,0
76561198035441627,46510,0
76561198035441627,48000,0
76561198035441627,48240,3
76561198035441627,48700,0
76561198035441627,49300,0
76561198035441627,49520,1859
76561198035441627,50650,0
76561198035441627,55100,0
76561198035441627,63500,0
76561198035441627,67370,0
76561198035441627,70000,80
76561198035441627,70400,1301
76561198035441627,70420,26
76561198035441627,72850,2295
76561198035441627,91700,167
76561198035441627,92100,25
76561198035441627,96000,0
76561198035441627,96100,84
76561198035441627,96400,850
76561198035441627,97100,1
76561198035441627,104900,37
76561198035441627,105450,0
76561198035441627,105600,79
76561198035441627,107100,0
76561198035441627,108710,0
76561198035441627,113020,55
76561198035441627,202750,0
76561198035441627,202970,0
76561198035441627,202990,691
76561198035441627,203160,0
76561198035441627,204100,74
76561198035441627,204360,279
76561198035441627,204450,160
76561198035441627,204880,0
76561198035441627,205230,0
76561198035441627,205950,0
76561198035441627,206420,301
76561198035441627,207170,217
76561198035441627,208140,0
76561198035441627,209080,344
76561198035441627,209670,0
76561198035441627,210770,1445
76561198035441627,212910,96
76561198035441627,218620,102867
76561198035441627,219150,0
76561198035441627,219640,42
76561198035441627,219830,20
76561198035441627,219990,5007
76561198035441627,220200,218
76561198035441627,220240,872
76561198035441627,220700,9
76561198035441627,220820,0
76561198035441627,222880,0
76561198035441627,225080,1
76561198035441627,226620,0
76561198035441627,226840,0
76561198035441627,227300,127
76561198035441627,230270,28
76561198035441627,231430,0
76561198035441627,232090,8287
76561198035441627,233130,144
76561198035441627,233450,1166
76561198035441627,233860,1714
76561198035441627,234390,11
76561198035441627,235900,0
76561198035441627,236150,0
76561198035441627,238090,1354
76561198035441627,238320,55
76561198035441627,238460,0
76561198035441627,239350,8569
76561198035441627,240720,75
76561198035441627,241600,567
76561198035441627,242050,206
76561198035441627,242700,0
76561198035441627,242760,793
76561198035441627,242800,0
76561198035441627,242920,4236
76561198035441627,243470,0
76561198035441627,244770,49
76561198035441627,244850,6981
76561198035441627,246620,1
76561198035441627,246900,1369
76561198035441627,247080,1023
76561198035441627,248820,126
76561198035441627,249050,0
76561198035441627,250180,0
76561198035441627,250400,0
76561198035441627,250460,61
76561198035441627,250900,3372
76561198035441627,251170,151
76561198035441627,251270,170
76561198035441627,251570,49884
76561198035441627,251730,0
76561198035441627,252130,0
76561198035441627,252410,0
76561198035441627,252490,5877
76561198035441627,252630,0
76561198035441627,255070,881
76561198035441627,255520,0
76561198035441627,255710,216
76561198035441627,256290,435
76561198035441627,257750,118
76561198035441627,261640,0
76561198035441627,262060,2547
76561198035441627,263980,0
76561198035441627,264240,0
76561198035441627,264710,6056
76561198035441627,265210,0
76561198035441627,265930,7
76561198035441627,266210,3053
76561198035441627,266310,0
76561198035441627,266510,243
76561198035441627,266840,280
76561198035441627,268650,11
76561198035441627,268750,1214
76561198035441627,269210,109
76561198035441627,272890,88
76561198035441627,273350,0
76561198035441627,274940,368
76561198035441627,275390,0
76561198035441627,275850,10543
76561198035441627,278360,0
76561198035441627,279990,0
76561198035441627,281990,0
76561198035441627,282070,0
76561198035441627,282100,0
76561198035441627,282140,73
76561198035441627,282800,55
76561198035441627,283310,0
76561198035441627,284460,451
76561198035441627,285160,0
76561198035441627,285800,0
76561198035441627,286000,0
76561198035441627,286160,1387
76561198035441627,286690,0
76561198035441627,289130,0
76561198035441627,289690,0
76561198035441627,292910,0
76561198035441627,294100,2780
76561198035441627,295790,0
76561198035441627,297130,0
76561198035441627,298630,0
76561198035441627,299480,0
76561198035441627,301640,180
76561198035441627,302250,17
76561198035441627,304390,0
76561198035441627,304930,69
76561198035441627,305050,0
76561198035441627,305640,5
76561198035441627,306410,223
76561198035441627,307880,184
76561198035441627,308420,0
76561198035441627,308600,0
76561198035441627,310380,0
76561198035441627,310560,0
76561198035441627,312610,0
76561198035441627,313340,304
76561198035441627,318430,7
76561198035441627,319850,1
76561198035441627,321040,0
76561198035441627,321270,0
76561198035441627,322110,867
76561198035441627,322330,519
76561198035441627,322770,0
76561198035441627,323190,1692
76561198035441627,326180,0
76561198035441627,326410,1122
76561198035441627,327090,0
76561198035441627,329490,10
76561198035441627,330350,0
76561198035441627,334070,26
76561198035441627,334210,0
76561198035441627,335190,0
76561198035441627,338170,0
76561198035441627,339400,1922
76561198035441627,341800,153
76561198035441627,342300,1163
76561198035441627,343560,207
76561198035441627,343710,0
76561198035441627,343780,0
76561198035441627,344740,0
76561198035441627,346110,53870
76561198035441627,348510,0
76561198035441627,351100,3844
76561198035441627,351150,0
76561198035441627,352460,0
76561198035441627,353560,0
76561198035441627,359550,48127
76561198035441627,359840,0
76561198035441627,360640,37
76561198035441627,363490,78
76561198035441627,364420,3297
76561198035441627,365450,0
76561198035441627,366250,11
76561198035441627,368070,177
76561198035441627,368180,0
76561198035441627,368420,0
76561198035441627,369990,0
76561198035441627,370360,242
76561198035441627,371140,0
76561198035441627,371390,0
76561198035441627,373770,1
76561198035441627,374040,0
76561198035441627,374320,303
76561198035441627,377160,1310
76561198035441627,381210,6948
76561198035441627,383120,11577
76561198035441627,383270,0
76561198035441627,385800,4
76561198035441627,387990,190
76561198035441627,390710,0
76561198035441627,391220,0
76561198035441627,391260,0
76561198035441627,391540,0
76561198035441627,391720,0
76561198035441627,395170,0
76561198035441627,396750,13
76561198035441627,397500,0
76561198035441627,398710,107
76561198035441627,398850,240
76561198035441627,400240,0
76561198035441627,401190,0
76561198035441627,402390,0
76561198035441627,405900,6551
76561198035441627,406970,0
76561198035441627,407230,0
76561198035441627,407530,0
76561198035441627,407840,0
76561198035441627,408990,2261
76561198035441627,409450,42
76561198035441627,410320,1092
76561198035441627,412740,20
76561198035441627,412830,247
76561198035441627,413150,1121
76561198035441627,416210,42
76561198035441627,416680,0
76561198035441627,418270,0
76561198035441627,419080,0
76561198035441627,420000,0
76561198035441627,420740,0
76561198035441627,424840,0
76561198035441627,427410,5676
76561198035441627,427520,58196
76561198035441627,427730,43
76561198035441627,428880,11
76561198035441627,431930,0
76561198035441627,431960,246
76561198035441627,433340,98
76561198035441627,434420,0
76561198035441627,434650,1
76561198035441627,435150,172
76561198035441627,435790,0
76561198035441627,437020,0
76561198035441627,440730,0
76561198035441627,440900,0
76561198035441627,441380,0
76561198035441627,441790,0
76561198035441627,442070,0
76561198035441627,443910,0
76561198035441627,449540,1
76561198035441627,451520,181
76561198035441627,453300,0
76561198035441627,455980,694
76561198035441627,457140,4430
76561198035441627,460340,247
76561198035441627,460790,0
76561198035441627,460960,0
76561198035441627,461640,0
76561198035441627,463350,0
76561198035441627,464920,0
76561198035441627,470220,117
76561198035441627,475150,0
76561198035441627,475550,0
76561198035441627,477160,286
76561198035441627,481870,0
76561198035441627,484950,8
76561198035441627,487430,0
76561198035441627,489520,293
76561198035441627,489630,0
76561198035441627,489830,0
76561198035441627,491950,0
76561198035441627,494600,281
76561198035441627,495890,55
76561198035441627,503560,0
76561198035441627,504130,0
76561198035441627,505730,0
76561198035441627,506730,0
76561198035441627,507490,0
76561198035441627,508600,0
76561198035441627,510840,0
76561198035441627,518790,359
76561198035441627,520010,10
76561198035441627,522040,0
76561198035441627,525910,2
76561198035441627,526870,9044
76561198035441627,532210,0
76561198035441627,537800,0
76561198035441627,540610,34
76561198035441627,544610,0
76561198035441627,546930,0
76561198035441627,548430,4011
76561198035441627,550040,41
76561198035441627,552500,6304
76561198035441627,555000,332
76561198035441627,555150,0
76561198035441627,564310,8
76561198035441627,566190,0
76561198035441627,566540,2581
76561198035441627,567730,0
76561198035441627,568220,10
76561198035441627,571310,0
76561198035441627,575950,0
76561198035441627,578080,819
76561198035441627,579110,0
76561198035441627,582010,34982
76561198035441627,582660,0
76561198035441627,588210,0
76561198035441627,588650,9435
76561198035441627,589530,0
76561198035441627,593200,91
76561198035441627,598700,7
76561198035441627,599460,1
76561198035441627,600430,0
76561198035441627,602960,156
76561198035441627,607820,0
76561198035441627,608800,344
76561198035441627,611500,0
76561198035441627,614860,0
76561198035441627,616560,0
76561198035441627,617290,2294
76561198035441627,618140,0
76561198035441627,621060,52
76561198035441627,623990,0
76561198035441627,628770,1091
76561198035441627,628950,0
76561198035441627,629910,2383
76561198035441627,632300,3989
76561198035441627,632360,344
76561198035441627,635730,0
76561198035441627,638070,0
76561198035441627,638650,0
76561198035441627,640590,0
76561198035441627,640890,0
76561198035441627,641320,169
76561198035441627,644570,12
76561198035441627,646570,163
76561198035441627,646910,0
76561198035441627,648800,5812
76561198035441627,650490,0
76561198035441627,654310,0
76561198035441627,656610,0
76561198035441627,657200,609
76561198035441627,660160,0
76561198035441627,662960,44
76561198035441627,668630,1
76561198035441627,671860,336
76561198035441627,680360,0
76561198035441627,684680,0
76561198035441627,699240,0
76561198035441627,702150,0
76561198035441627,704270,564
76561198035441627,705710,0
76561198035441627,709840,0
76561198035441627,720280,0
76561198035441627,727020,0
76561198035441627,728880,484
76561198035441627,733340,0
76561198035441627,739000,0
76561198035441627,739630,601
76561198035441627,740240,0
76561198035441627,740410,0
76561198035441627,758190,14657
76561198035441627,760620,0
76561198035441627,769920,0
76561198035441627,774171,69
76561198035441627,774801,1997
76561198035441627,778390,0
76561198035441627,785780,2659
76561198035441627,786520,0
76561198035441627,787510,0
76561198035441627,794260,193
76561198035441627,797410,0
76561198035441627,802880,0
76561198035441627,802890,0
76561198035441627,817660,2680
76561198035441627,823130,0
76561198035441627,824270,551
76561198035441627,825630,8
76561198035441627,826600,0
76561198035441627,835950,0
76561198035441627,842810,0
76561198035441627,843380,114
76561198035441627,848450,0
76561198035441627,857450,1693
76561198035441627,857980,749
76561198035441627,863550,0
76561198035441627,871950,155
76561198035441627,877280,0
76561198035441627,878750,0
76561198035441627,881100,304
76561198035441627,892970,7340
76561198035441627,908520,2205
76561198035441627,916440,573
76561198035441627,924140,103
76561198035441627,924970,1714
76561198035441627,929010,0
76561198035441627,931180,0
76561198035441627,931500,1153
76561198035441627,939400,0
76561198035441627,939620,0
76561198035441627,945360,3151
76561198035441627,945460,126
76561198035441627,951000,0
76561198035441627,954870,4668
76561198035441627,955050,86
76561198035441627,960170,663
76561198035441627,960690,273
76561198035441627,962130,672
76561198035441627,963690,0
76561198035441627,970600,0
76561198035441627,973580,399
76561198035441627,979110,58
76561198035441627,993090,2360
76561198035441627,994220,1024
76561198035441627,998930,8
76561198035441627,1007040,3383
76561198035441627,1016920,505
76561198035441627,1025440,0
76561198035441627,1040420,285
76561198035441627,1043390,15
76561198035441627,1048540,0
76561198035441627,1073910,151
76561198035441627,1076280,0
76561198035441627,1078000,0
76561198035441627,1096550,0
76561198035441627,1097420,374
76561198035441627,1100260,99
76561198035441627,1114130,214
76561198035441627,1125480,0
76561198035441627,1127400,0
76561198035441627,1129580,2244
76561198035441627,1134700,0
76561198035441627,1145350,1121
76561198035441627,1145360,8635
76561198035441627,1149460,4861
76561198035441627,1149660,0
76561198035441627,1158500,0
76561198035441627,1169040,60
76561198035441627,1176710,51
76561198035441627,1178830,0
76561198035441627,1180660,0
76561198035441627,1187940,39
76561198035441627,1210320,0
76561198035441627,1217060,8200
76561198035441627,1237970,83
76561198035441627,1244800,267
76561198035441627,1267910,9701
76561198035441627,1268140,1235
76561198035441627,1282940,4815
76561198035441627,1285190,25
76561198035441627,1286350,0
76561198035441627,1291340,0
76561198035441627,1294660,0
76561198035441627,1300920,47085
76561198035441627,1307550,11418
76561198035441627,1315610,337
76561198035441627,1325200,1559
76561198035441627,1335230,40
76561198035441627,1356040,0
76561198035441627,1366540,899
76561198035441627,1368870,0
76561198035441627,1369630,51
76561198035441627,1373180,1930
76561198035441627,1390190,0
76561198035441627,1451940,0
76561198035441627,1454400,16647
76561198035441627,1480480,8
76561198035441627,1489660,0
76561198035441627,1507190,0
76561198035441627,1515950,0
76561198035441627,1549970,95
76561198035441627,1569090,1626
76561198035441627,1571440,77
76561198035441627,1597400,83
76561198035441627,1599600,124
76561198035441627,1609080,0
76561198035441627,1621690,3741
76561198035441627,1623730,2886
76561198035441627,1669980,1
76561198035441627,1712840,0
76561198035441627,1748750,585
76561198035441627,1755300,0
76561198035441627,1764700,48
76561198035441627,1830970,317
76561198035441627,1909770,11
76561198035441627,1963570,1327
76561198035441627,1966720,453
76561198035441627,1968650,0
76561198035441627,1990740,0
76561198035441627,2001570,0
76561198035441627,2071500,0
76561198035441627,2074480,186
76561198035441627,2113850,667
76561198035441627,2114370,0
76561198035441627,2149010,0
76561198035441627,2154230,43
76561198035441627,2161440,4502
76561198035441627,2178480,3552
76561198035441627,2191480,284
76561198035441627,2200780,21
76561198035441627,2207490,901
76561198035441627,2217730,0
76561198035441627,2244130,1145
76561198035441627,2252960,16
76561198035441627,2276930,3212
76561198035441627,2336580,0
76561198035441627,2336590,0
76561198035441627,2427700,281
76561198035441627,2567870,219
76561198035441627,2749770,138
76561198035441627,2796010,0
76561198035441627,2881650,33
76561198035441627,2881800,529
76561198035441627,3028730,0
76561198035441627,3167550,3855
76561198035441627,3241660,1775
76561198035441627,3460840,75
76561198035441627,3527290,15
76561198040827839,240,86
76561198040827839,440,7609
76561198040827839,550,1862
76561198040827839,730,218
76561198040827839,1250,141
76561198040827839,2280,0
76561198040827839,2300,0
76561198040827839,2400,330
76561198040827839,2420,0
76561198040827839,2430,0
76561198040827839,4000,3883
76561198040827839,4560,0
76561198040827839,4570,118
76561198040827839,4580,555
76561198040827839,4920,187
76561198040827839,8930,2318
76561198040827839,9310,1
76561198040827839,9340,19
76561198040827839,9450,6474
76561198040827839,10090,115
76561198040827839,10680,287
76561198040827839,12810,211
76561198040827839,13210,0
76561198040827839,15190,0
76561198040827839,15390,220
76561198040827839,15620,2494
76561198040827839,19800,0
76561198040827839,20540,308
76561198040827839,20570,0
76561198040827839,20900,595
76561198040827839,20920,0
76561198040827839,21670,0
76561198040827839,21680,0
76561198040827839,22320,8
76561198040827839,22330,988
76561198040827839,22380,3164
76561198040827839,24240,0
76561198040827839,32470,194
76561198040827839,33910,1
76561198040827839,33930,814
76561198040827839,34330,3112
76561198040827839,35420,0
76561198040827839,35450,1300
76561198040827839,38400,0
76561198040827839,38410,0
76561198040827839,38420,0
76561198040827839,42910,0
76561198040827839,48240,251
76561198040827839,48700,1690
76561198040827839,49520,8466
76561198040827839,55150,2743
76561198040827839,56400,7905
76561198040827839,57690,363
76561198040827839,65700,16
76561198040827839,65720,1
76561198040827839,65980,3306
76561198040827839,72850,1713
76561198040827839,91310,123
76561198040827839,104200,0
76561198040827839,104900,274
76561198040827839,105600,152
76561198040827839,107410,120714
76561198040827839,115120,757
76561198040827839,200510,854
76561198040827839,200710,1768
76561198040827839,202270,74
76561198040827839,203630,229
76561198040827839,204360,32
76561198040827839,204880,884
76561198040827839,206420,302
76561198040827839,207140,66
76561198040827839,209080,480
76561198040827839,211820,300
76561198040827839,212630,69
76561198040827839,214950,5143
76561198040827839,218620,3194
76561198040827839,219640,2766
76561198040827839,220440,0
76561198040827839,221040,71
76561198040827839,221380,851
76561198040827839,222480,0
76561198040827839,222880,554
76561198040827839,223470,237
76561198040827839,224580,0
76561198040827839,225540,375
76561198040827839,226720,190
76561198040827839,226860,0
76561198040827839,228200,305
76561198040827839,228280,258
76561198040827839,228300,0
76561198040827839,230290,102
76561198040827839,231430,485
76561198040827839,232090,1108
76561198040827839,233450,784
76561198040827839,233720,34
76561198040827839,234140,2616
76561198040827839,235210,0
76561198040827839,235540,395
76561198040827839,236830,0
76561198040827839,238370,780
76561198040827839,239140,2223
76561198040827839,242860,766
76561198040827839,244160,337
76561198040827839,244770,66
76561198040827839,246620,256
76561198040827839,246900,77
76561198040827839,247910,301
76561198040827839,249050,543
76561198040827839,249230,47
76561198040827839,251060,9075
76561198040827839,251570,289
76561198040827839,252490,106
76561198040827839,252730,0
76561198040827839,252870,516
76561198040827839,254700,0
76561198040827839,255520,0
76561198040827839,255710,580
76561198040827839,259940,0
76561198040827839,259960,0
76561198040827839,259980,0
76561198040827839,260000,0
76561198040827839,260020,0
76561198040827839,260040,0
76561198040827839,260060,0
76561198040827839,261550,2705
76561198040827839,261640,853
76561198040827839,262060,89
76561198040827839,262120,134
76561198040827839,264710,382
76561198040827839,265210,0
76561198040827839,266840,193
76561198040827839,268500,1159
76561198040827839,268870,75
76561198040827839,270150,52
76561198040827839,271590,1392
76561198040827839,271920,0
76561198040827839,273350,432
76561198040827839,274500,0
76561198040827839,274940,1957
76561198040827839,280160,458
76561198040827839,280200,0
76561198040827839,281610,538
76561198040827839,281990,11973
76561198040827839,284240,0
76561198040827839,285190,218
76561198040827839,286160,62
76561198040827839,286690,0
76561198040827839,287290,0
76561198040827839,287390,224
76561198040827839,289070,1219
76561198040827839,290340,0
76561198040827839,290790,466
76561198040827839,291650,0
76561198040827839,292030,1209
76561198040827839,294100,669
76561198040827839,298110,958
76561198040827839,298900,90
76561198040827839,299360,55
76561198040827839,301640,109
76561198040827839,302510,436
76561198040827839,302670,851
76561198040827839,304390,310
76561198040827839,306130,296
76561198040827839,307880,131
76561198040827839,310380,1873
76561198040827839,311210,1874
76561198040827839,317620,179
76561198040827839,320300,218
76561198040827839,322500,0
76561198040827839,322780,894
76561198040827839,324800,517
76561198040827839,325600,368
76561198040827839,329050,0
76561198040827839,331670,0
76561198040827839,331970,0
76561198040827839,334230,712
76561198040827839,335300,253
76561198040827839,337000,940
76561198040827839,346110,0
76561198040827839,351510,0
76561198040827839,359050,50
76561198040827839,359320,3850
76561198040827839,359550,1086
76561198040827839,363680,654
76561198040827839,364360,1271
76561198040827839,367270,161
76561198040827839,367540,0
76561198040827839,374320,122
76561198040827839,375230,5603
76561198040827839,377160,4818
76561198040827839,379430,1788
76561198040827839,379720,1530
76561198040827839,381120,0
76561198040827839,381210,4937
76561198040827839,386070,734
76561198040827839,392110,693
76561198040827839,392160,2332
76561198040827839,393380,3676
76561198040827839,397080,0
76561198040827839,397340,0
76561198040827839,397460,47
76561198040827839,407530,0
76561198040827839,418240,0
76561198040827839,418460,1969
76561198040827839,423230,0
76561198040827839,431240,343
76561198040827839,431960,0
76561198040827839,433850,0
76561198040827839,434170,276
76561198040827839,435150,5283
76561198040827839,439700,0
76561198040827839,442070,0
76561198040827839,447040,252
76561198040827839,448080,41
76561198040827839,460930,1941
76561198040827839,489630,0
76561198040827839,489830,0
76561198040827839,492720,1855
76561198040827839,496240,169
76561198040827839,502500,3107
76561198040827839,505460,320
76561198040827839,507490,30
76561198040827839,548430,10733
76561198040827839,552500,2337
76561198040827839,552520,2380
76561198040827839,553850,19541
76561198040827839,571740,37
76561198040827839,573100,225
76561198040827839,578080,1589
76561198040827839,581320,4657
76561198040827839,582660,2297
76561198040827839,594570,0
76561198040827839,594650,0
76561198040827839,602960,393
76561198040827839,610180,534
76561198040827839,611670,1255
76561198040827839,623990,0
76561198040827839,629730,99
76561198040827839,629760,3443
76561198040827839,632360,1955
76561198040827839,633130,0
76561198040827839,637090,4299
76561198040827839,648800,290
76561198040827839,654310,0
76561198040827839,667970,0
76561198040827839,669330,2523
76561198040827839,671860,8124
76561198040827839,674020,4853
76561198040827839,686810,2697
76561198040827839,690040,0
76561198040827839,736220,2226
76561198040827839,739630,1945
76561198040827839,765410,4
76561198040827839,770720,0
76561198040827839,774461,417
76561198040827839,774941,0
76561198040827839,779340,0
76561198040827839,782330,330
76561198040827839,784080,3081
76561198040827839,794260,59
76561198040827839,812140,4369
76561198040827839,816090,1403
76561198040827839,823130,27
76561198040827839,826630,822
76561198040827839,837470,0
76561198040827839,892970,3559
76561198040827839,895870,2309
76561198040827839,911400,2
76561198040827839,924970,2245
76561198040827839,945360,92
76561198040827839,950670,0
76561198040827839,953880,1248
76561198040827839,976730,5484
76561198040827839,979690,375
76561198040827839,1005300,454
76561198040827839,1029690,773
76561198040827839,1063420,0
76561198040827839,1069660,7787
76561198040827839,1085660,43511
76561198040827839,1086940,7718
76561198040827839,1091500,11882
76561198040827839,1097840,4783
76561198040827839,1124300,13
76561198040827839,1142710,1469
76561198040827839,1150530,1038
76561198040827839,1151340,0
76561198040827839,1158310,1420
76561198040827839,1161580,1349
76561198040827839,1164940,1193
76561198040827839,1172620,50
76561198040827839,1229490,122
76561198040827839,1304780,0
76561198040827839,1313140,852
76561198040827839,1328670,690
76561198040827839,1359090,168
76561198040827839,1361210,17062
76561198040827839,1363080,539
76561198040827839,1426210,890
76561198040827839,1517290,7028
76561198040827839,1522820,626
76561198040827839,1551360,4525
76561198040827839,1556200,1715
76561198040827839,1604270,2913
76561198040827839,1611600,151
76561198040827839,1771300,3751
76561198040827839,1824220,5783
76561198040827839,1874880,443
76561198040827839,1888160,2043
76561198040827839,1890860,0
76561198040827839,1911390,179
76561198040827839,1931770,43
76561198040827839,1938090,43984
76561198040827839,1966720,0
76561198040827839,2000950,416
76561198040827839,2001070,14
76561198040827839,2119830,82
76561198040827839,2168680,5528
76561198040827839,2183900,8622
76561198040827839,2186680,153
76561198040827839,2366980,269
76561198040827839,2442460,594
76561198040827839,2773280,522
76561198040827839,2807960,9297
76561198040827839,2828860,434
76561198040827839,2840770,2057
76561198040827839,2878450,342
76561198040827839,2881610,255
76561198040827839,3240220,102
76561198040827839,3527290,297
76561198040827839,3556750,308
76561198040827839,3595230,0
76561198040827839,3834090,0
76561198812683416,12210,1654
76561198812683416,108600,2894
76561198812683416,242760,190
76561198812683416,244210,582
76561198812683416,270880,7339
76561198812683416,271590,43307
76561198812683416,284160,1548
76561198812683416,383180,31
76561198812683416,418370,536
76561198812683416,513710,470
76561198812683416,675010,840
76561198812683416,699130,208
76561198812683416,728880,283
76561198812683416,1196590,1887
76561198812683416,2141730,249
76561198812683416,2515240,149
76561198812683416,3240220,773
76561198017480739,70,719
76561198017480739,220,0
76561198017480739,240,1258
76561198017480739,320,5
76561198017480739,360,0
76561198017480739,400,0
76561198017480739,440,267247
76561198017480739,550,3952
76561198017480739,570,0
76561198017480739,1250,10491
76561198017480739,1840,14420
76561198017480739,2310,101
76561198017480739,2600,1070
76561198017480739,4000,11581
76561198017480739,6020,357
76561198017480739,7670,0
76561198017480739,8190,4
76561198017480739,8850,0
76561198017480739,8870,209
76561198017480739,8930,2210
76561198017480739,12200,21
76561198017480739,12210,0
76561198017480739,13520,538
76561198017480739,19900,1923
76561198017480739,20900,2411
76561198017480739,20920,1683
76561198017480739,21170,222
76561198017480739,22320,2164
76561198017480739,22330,1544
76561198017480739,22370,288
76561198017480739,22380,1896
76561198017480739,24240,2979
76561198017480739,32370,1029
76561198017480739,33900,8
76561198017480739,33930,0
76561198017480739,35420,8
76561198017480739,42700,45
76561198017480739,42710,52
76561198017480739,47890,8674
76561198017480739,48000,217
76561198017480739,48700,5059
76561198017480739,63380,761
76561198017480739,70000,0
76561198017480739,98800,4387
76561198017480739,108600,111
76561198017480739,110800,903
76561198017480739,113200,859
76561198017480739,203140,1661
76561198017480739,203160,163
76561198017480739,204100,56
76561198017480739,205100,223
76561198017480739,205930,0
76561198017480739,206210,0
76561198017480739,208580,2616
76561198017480739,211420,375
76561198017480739,218620,6610
76561198017480739,219640,257
76561198017480739,219740,5259
76561198017480739,221680,679
76561198017480739,223470,504
76561198017480739,232090,26669
76561198017480739,233740,113
76561198017480739,233860,72
76561198017480739,236430,564
